"OrderID";"Tanggal";"Nama_Produk";"Jumlah";"Harga";"Harga_Unit";"Sumber_Order";"Nama_Pelanggan";"Nomor_WA"
"ORD100087";"2025-08-07";"Nasi box vegan";1;25000;25000;"Instagram";"Laras Wicaksono";81928565431
"ORD100512";"2025-06-20";"Soup Sayur";3;60000;20000;"WhatsApp";"Ika Pratama";82577754781
"ORD100109";"2025-06-20";"Soup Sayur";4;80000;20000;"Instagram";"Dewi Budiyanto";85156915452
"ORD100679";"2025-07-05";"Soup sayur";1;20000;20000;"WhatsApp";"Tono Kusuma";80162720465
"ORD102465";"2025-04-20";"Nasi Box Ayam";5;150000;30000;"Instagram";"Rina Saputra";85719182619
"ORD101661";"2025-08-11";"Salad Ayam";2;40000;20000;"Instagram";"Putu Wijaya";82966667600
"ORD101273";"2025-04-13";"Salad Ayam";1;35000;35000;"Instagram";"Tono Wijaya";88033974014
"ORD102410";"2025-04-19";"Nasi Box Ayam";1;25000;25000;"WhatsApp";"Sari Wicaksono";88141413975
"ORD102193";"2025-04-24";"Soup Sayur";4;80000;20000;"Instagram";"Joko Santoso";81938026206
"ORD101382";"2025-08-27";"Nasi Box Ayam";2;60000;30000;"Instagram";"Joko Wijaya";81739348356
"ORD100661";"2025-09-12";"Soup sayur";1;20000;20000;"WhatsApp";"Citra Permana";86111554262
"ORD101840";"2025-08-08";"Nasi box vegan";1;35000;35000;"Instagram";"Budi Putri";82901476797
"ORD101495";"2025-09-21";"Salad Ayam";1;40000;40000;"WhatsApp";"Hadi Permana";89500479748
"ORD101602";"2025-04-21";"Salad Ayam";1;30000;30000;"WhatsApp";"Ika Permana";89735989334
"ORD100737";"2025-06-16";"Salad Ayam";5;75000;15000;"WhatsApp";"Eka Permana";81491357759
"ORD102354";"2025-07-15";"Salad Ayam";1;15000;15000;"WhatsApp";"Kiki Kusuma";83752654793
"ORD102410";"2025-04-19";"Nasi Box Ayam";1;25000;25000;"WhatsApp";"Sari Wicaksono";88141413975
"ORD102093";"2025-04-28";"Soup Sayur";3;75000;25000;"Instagram";"Sari Saputra";83840666580
"ORD100678";"2025-04-22";"Snack box";2;30000;15000;"Instagram";"Laras Putri";88098851656
"ORD100821";"2025-08-17";"Salad Ayam";1;15000;15000;"Instagram";"Rina Harto";86392086780
"ORD101630";"2025-08-15";"Snack box";5;100000;20000;"Instagram";"Ochi Harto";86886239240
"ORD100041";"2025-09-24";"Soup Sayur";1;25000;25000;"WhatsApp";"Ochi Harto";87407482175
"ORD102249";"2025-08-29";"Nasi Box Ayam";2;50000;25000;"WhatsApp";"Hadi Pratama";87790714163
"ORD100212";"2025-07-28";"Snack box";2;30000;15000;"WhatsApp";"Laras Kusuma";83327279568
"ORD100771";"2025-06-28";"Snack Box";3;45000;15000;"WhatsApp";"Sari Permana";83918785191
"ORD100322";"2025-09-13";"Salad Ayam";1;30000;30000;"Instagram";"Tono Permana";81034131647
"ORD101635";"2025-04-24";"Salad Ayam";2;60000;30000;"WhatsApp";"Uli Kusuma";85604661839
"ORD102382";"2025-08-29";"snack box";1;25000;25000;"Instagram";"Rina Wijaya";82191361939
"ORD100930";"2025-06-02";"Nasi Box Ayam";2;60000;30000;"WhatsApp";"Kiki Kusuma";89706296201
"ORD100978";"2025-09-21";"snack box";3;60000;20000;"Instagram";"Maya Permana";81779717751
"ORD100302";"2025-04-04";"Nasi Box Ayam";2;30000;15000;"Instagram";"Laras Kusuma";86401658202
"ORD102008";"2025-09-24";"Nasi Box Ayam";1;30000;30000;"Instagram";"Budi Putri";89922809202
"ORD101259";"2025-06-09";"Nasi Box Vegan";1;25000;25000;"Instagram";"Hadi Kusuma";85590599293
"ORD100091";"2025-08-07";"Salad Ayam";1;15000;15000;"WhatsApp";"Joko Santoso";86409097439
"ORD101043";"2025-08-28";"Nasi Box Ayam";3;75000;25000;"Instagram";"Joko Permana";84103697117
"ORD101206";"2025-07-21";"Salad Ayam";1;40000;40000;"WhatsApp";"Maya Putri";82444721264
"ORD100021";"2025-07-11";"Nasi Box Ayam";1;30000;30000;"Instagram";"Ika Permana";85190669849
"ORD102454";"2025-07-04";"Nasi Box Ayam";1;25000;25000;"Instagram";"Maya Permana";84957885685
"ORD100948";"2025-06-15";"Nasi Box Vegan";2;50000;25000;"Instagram";"Laras Putri";88098851656
"ORD101105";"2025-07-01";"Nasi Box Ayam";1;20000;20000;"WhatsApp";"Joko Wicaksono";88686337524
"ORD101577";"2025-04-07";"Nasi Box Ayam";3;90000;30000;"Instagram";"Sari Permana";83918785191
"ORD100422";"2025-09-02";"Nasi Box Ayam";1;35000;35000;"Instagram";"Hadi Pratama";82904228421
"ORD101683";"2025-05-16";"Salad Ayam";1;35000;35000;"WhatsApp";"Andi Harto";86184992618
"ORD101604";"2025-04-21";"Snack box";2;30000;15000;"Instagram";"Nina Kusuma";81251778528
"ORD101286";"2025-05-06";"Soup Sayur";3;60000;20000;"Instagram";"Laras Santoso";85830033542
"ORD100207";"2025-05-04";"Nasi Box Ayam";2;60000;30000;"Instagram";"Sari Santoso";86578759856
"ORD100498";"2025-07-02";"Soup Sayur";2;50000;25000;"WhatsApp";"Rina Saputra";85719182619
"ORD100070";"2025-06-20";"Soup sayur";2;40000;20000;"WhatsApp";"Fajar Permana";86929298425
"ORD101768";"2025-06-22";"Nasi Box Ayam";1;30000;30000;"WhatsApp";"Putu Harto";85054447132
"ORD102425";"2025-04-20";"Nasi Box Ayam";2;30000;15000;"WhatsApp";"Citra Wicaksono";85186363745
"ORD102365";"2025-07-04";"Soup sayur";1;20000;20000;"WhatsApp";"Ochi Harto";84905814770
"ORD100020";"2025-04-02";"Soup sayur";1;20000;20000;"Instagram";"Kiki Budiyanto";89297500170
"ORD100924";"2025-09-26";"Soup Sayur";1;20000;20000;"WhatsApp";"Tono Kusuma";87278755886
"ORD101037";"2025-06-11";"snack box";2;40000;20000;"WhatsApp";"Laras Wicaksono";89415521667
"ORD100612";"2025-05-10";"Nasi Box Vegan";1;25000;25000;"Instagram";"Andi Wicaksono";82368876767
"ORD101309";"2025-05-11";"Salad Ayam";5;150000;30000;"Instagram";"Fajar Pratama";83244720999
"ORD100044";"2025-04-28";"Nasi Box Ayam";2;40000;20000;"Instagram";"Andi Wicaksono";82368876767
"ORD102457";"2025-09-11";"Nasi Box Ayam";1;25000;25000;"WhatsApp";"Laras Kusuma";84078161849
"ORD101938";"2025-06-02";"Snack box";4;80000;20000;"Instagram";"Tono Putri";82219693792
"ORD101551";"2025-07-21";"Salad Ayam";1;40000;40000;"Instagram";"Ika Saputra";88007229034
"ORD101403";"2025-07-02";"Nasi Box Ayam";2;50000;25000;"WhatsApp";"Citra Permana";86111554262
"ORD100128";"2025-08-01";"Nasi Box Ayam";1;15000;15000;"Instagram";"Fajar Pratama";82866929662
"ORD101553";"2025-06-08";"Nasi Box Ayam";1;25000;25000;"Instagram";"Tono Permana";80848872563
"ORD100238";"2025-09-02";"snack box";2;40000;20000;"Instagram";"Sari Pratama";86218501631
"ORD101096";"2025-04-20";"Snack box";2;30000;15000;"Instagram";"Maya Wijaya";82034717545
"ORD100664";"2025-06-10";"Snack Box";1;15000;15000;"Instagram";"Citra Wicaksono";85186363745
"ORD100453";"2025-09-28";"Nasi Box Ayam";1;15000;15000;"Instagram";"Ika Permana";80098180635
"ORD101389";"2025-04-12";"Soup Sayur";1;20000;20000;"Instagram";"Uli Kusuma";85866934654
"ORD101912";"2025-09-16";"Nasi box vegan";4;100000;25000;"Instagram";"Sari Budiyanto";84506159399
"ORD100686";"2025-06-11";"snack box";1;20000;20000;"WhatsApp";"Nina Budiyanto";88615335554
"ORD101019";"2025-07-02";"Nasi box vegan";5;175000;35000;"WhatsApp";"Eka Harto";87510799118
"ORD101002";"2025-04-29";"Nasi Box Ayam";1;35000;35000;"WhatsApp";"Ika Saputra";88007229034
"ORD100519";"2025-09-27";"Snack box";1;15000;15000;"WhatsApp";"Nina Harto";87436713695
"ORD100177";"2025-04-08";"Snack box";1;20000;20000;"Instagram";"Citra Wijaya";80248193466
"ORD101824";"2025-04-05";"Nasi Box Ayam";2;70000;35000;"Instagram";"Fajar Wicaksono";88681447394
"ORD100203";"2025-07-08";"Nasi Box Ayam";1;25000;25000;"Instagram";"Tono Permana";80103105183
"ORD101837";"2025-06-07";"Salad Ayam";1;20000;20000;"Instagram";"Dewi Budiyanto";84498926659
"ORD101365";"2025-06-16";"Snack box";2;30000;15000;"Instagram";"Laras Putri";88098851656
"ORD101587";"2025-06-17";"Salad Ayam";1;25000;25000;"Instagram";"Hadi Kusuma";83769042681
"ORD101129";"2025-07-11";"Snack Box";1;25000;25000;"Instagram";"Laras Wijaya";82694486959
"ORD100289";"2025-09-22";"Salad Ayam";3;90000;30000;"Instagram";"Kiki Wijaya";84627048281
"ORD100047";"2025-04-11";"Soup Sayur";1;20000;20000;"Instagram";"Nina Santoso";84223253672
"ORD100159";"2025-06-16";"Salad Ayam";1;30000;30000;"Instagram";"Uli Budiyanto";87801573993
"ORD102322";"2025-09-11";"Salad Ayam";1;30000;30000;"Instagram";"Putu Wicaksono";82522872808
"ORD101475";"2025-04-06";"Salad Ayam";1;35000;35000;"WhatsApp";"Fajar Wicaksono";88742967175
"ORD101195";"2025-07-24";"Salad Ayam";1;15000;15000;"WhatsApp";"Fajar Budiyanto";86990413797
"ORD101567";"2025-04-24";"Salad Ayam";1;30000;30000;"Instagram";"Sari Putri";85135346554
"ORD100067";"2025-09-11";"Soup Sayur";1;25000;25000;"Instagram";"Nina Budiyanto";82223943129
"ORD101709";"2025-05-09";"Soup Sayur";2;50000;25000;"WhatsApp";"Rina Santoso";88697829221
"ORD101689";"2025-05-17";"Nasi Box Ayam";1;25000;25000;"WhatsApp";"Hadi Saputra";82266093796
"ORD101980";"2025-05-07";"snack box";1;25000;25000;"Instagram";"Joko Wijaya";81739348356
"ORD101959";"2025-06-21";"snack box";1;20000;20000;"WhatsApp";"Kiki Wijaya";84627048281
"ORD102438";"2025-08-14";"Nasi box vegan";1;25000;25000;"Instagram";"Kiki Kusuma";83752654793
"ORD102113";"2025-09-15";"snack box";1;15000;15000;"Instagram";"Joko Santoso";86403910651
"ORD100405";"2025-08-10";"Nasi Box Ayam";2;70000;35000;"Instagram";"Andi Wicaksono";85626368970
"ORD101303";"2025-07-31";"Soup Sayur";1;20000;20000;"WhatsApp";"Nina Budiyanto";88615335554
"ORD100285";"2025-07-10";"Soup Sayur";1;20000;20000;"Instagram";"Budi Kusuma";87289623091
"ORD101754";"2025-08-13";"Nasi Box Ayam";1;15000;15000;"Instagram";"Nina Wijaya";88324210249
"ORD100945";"2025-04-09";"Nasi Box Ayam";2;60000;30000;"Instagram";"Laras Wijaya";82694486959
"ORD102466";"2025-06-23";"Salad Ayam";1;15000;15000;"Instagram";"Tono Permana";88011848955
"ORD101445";"2025-04-23";"Soup sayur";2;40000;20000;"Instagram";"Hadi Saputra";82266093796
"ORD101183";"2025-06-20";"Nasi Box Vegan";1;35000;35000;"WhatsApp";"Tono Wijaya";88033974014
"ORD101581";"2025-05-09";"Salad Ayam";1;35000;35000;"WhatsApp";"Nina Wicaksono";80656272980
"ORD101153";"2025-08-20";"Soup Sayur";3;75000;25000;"Instagram";"Kiki Saputra";81648408588
"ORD102055";"2025-05-23";"Soup Sayur";1;20000;20000;"Instagram";"Eka Wijaya";83568044206
"ORD101798";"2025-06-05";"Nasi Box Ayam";1;35000;35000;"Instagram";"Dewi Santoso";86903311907
"ORD101953";"2025-07-04";"Nasi Box Ayam";1;25000;25000;"Instagram";"Fajar Santoso";88737530011
"ORD100666";"2025-08-29";"Nasi Box Ayam";5;175000;35000;"Instagram";"Laras Pratama";82312432921
"ORD100251";"2025-08-27";"Nasi Box Ayam";1;15000;15000;"Instagram";"Andi Wicaksono";86226838851
"ORD101931";"2025-07-14";"Salad Ayam";1;40000;40000;"Instagram";"Andi Wicaksono";86226838851
"ORD101775";"2025-08-18";"Nasi Box Ayam";3;60000;20000;"Instagram";"Sari Budiyanto";83171210032
"ORD102293";"2025-06-10";"Soup sayur";1;20000;20000;"Instagram";"Sari Saputra";83536541951
"ORD100603";"2025-08-07";"Nasi Box Ayam";3;90000;30000;"WhatsApp";"Andi Wicaksono";85626368970
"ORD100985";"2025-09-21";"Nasi Box Ayam";1;30000;30000;"WhatsApp";"Hadi Saputra";82266093796
"ORD102341";"2025-08-09";"Nasi Box Ayam";1;25000;25000;"Instagram";"Kiki Kusuma";89706296201
"ORD100905";"2025-06-27";"Nasi box vegan";1;35000;35000;"Instagram";"Citra Permana";86111554262
"ORD100525";"2025-06-12";"Nasi box vegan";3;90000;30000;"WhatsApp";"Kiki Saputra";81648408588
"ORD101193";"2025-06-11";"Salad Ayam";1;15000;15000;"Instagram";"Fajar Budiyanto";83268424508
"ORD101762";"2025-04-27";"Nasi Box Ayam";2;60000;30000;"Instagram";"Putu Budiyanto";80913431611
"ORD100544";"2025-07-27";"Soup Sayur";1;25000;25000;"WhatsApp";"Hadi Kusuma";83769042681
"ORD100535";"2025-07-29";"Nasi Box Ayam";1;20000;20000;"Instagram";"Joko Kusuma";83296685161
"ORD102395";"2025-05-10";"Nasi box vegan";1;25000;25000;"Instagram";"Fajar Wijaya";82281606484
"ORD101828";"2025-06-30";"Salad Ayam";1;25000;25000;"WhatsApp";"Joko Wijaya";83836702410
"ORD102242";"2025-08-21";"Nasi Box Ayam";2;70000;35000;"Instagram";"Uli Kusuma";89650477358
"ORD102343";"2025-05-31";"Nasi Box Ayam";1;30000;30000;"Instagram";"Tono Wicaksono";88819148580
"ORD101595";"2025-08-17";"Salad Ayam";4;120000;30000;"Instagram";"Andi Putri";84455022961
"ORD101224";"2025-09-19";"Nasi Box Ayam";1;30000;30000;"Instagram";"Sari Pratama";86218501631
"ORD100672";"2025-06-22";"Salad Ayam";3;90000;30000;"WhatsApp";"Maya Permana";86887258874
"ORD100761";"2025-05-11";"snack box";1;15000;15000;"Instagram";"Tono Permana";88011848955
"ORD100377";"2025-08-08";"Salad Ayam";2;60000;30000;"Instagram";"Hadi Budiyanto";80003075622
"ORD101540";"2025-08-24";"Snack box";1;15000;15000;"Instagram";"Tono Santoso";82294131869
"ORD100743";"2025-07-02";"Nasi Box Ayam";1;25000;25000;"Instagram";"Dewi Budiyanto";84498926659
"ORD101067";"2025-09-23";"Salad Ayam";1;40000;40000;"WhatsApp";"Hadi Pratama";82904228421
"ORD100653";"2025-06-29";"Nasi Box Ayam";2;70000;35000;"Instagram";"Sari Harto";80862118233
"ORD101809";"2025-04-26";"Soup Sayur";1;20000;20000;"Instagram";"Andi Permana";83173936385
"ORD101842";"2025-08-20";"Snack box";1;15000;15000;"Instagram";"Fajar Wicaksono";88742967175
"ORD100867";"2025-04-23";"Nasi Box Ayam";1;25000;25000;"Instagram";"Uli Kusuma";85866934654
"ORD101507";"2025-05-10";"Nasi Box Ayam";1;30000;30000;"Instagram";"Andi Wicaksono";82368876767
"ORD100847";"2025-07-30";"Soup Sayur";1;20000;20000;"WhatsApp";"Maya Kusuma";81463031617
"ORD100679";"2025-07-05";"soup sayur";1;20000;20000;"WhatsApp";"Tono Kusuma";80162720465
"ORD100138";"2025-07-11";"Nasi box vegan";1;25000;25000;"WhatsApp";"Hadi Saputra";82266093796
"ORD100325";"2025-08-30";"Soup Sayur";1;20000;20000;"WhatsApp";"Eka Santoso";85061497310
"ORD102038";"2025-06-01";"Nasi Box Ayam";1;25000;25000;"Instagram";"Sari Budiyanto";84506159399
"ORD100553";"2025-09-07";"Soup Sayur";1;20000;20000;"WhatsApp";"Ika Pratama";83017426841
"ORD101039";"2025-09-09";"Soup Sayur";1;20000;20000;"WhatsApp";"Putu Wicaksono";88507925241
"ORD101182";"2025-08-03";"Nasi Box Vegan";1;30000;30000;"Instagram";"Fajar Wicaksono";86365564729
"ORD101574";"2025-06-21";"Snack Box";1;25000;25000;"Instagram";"Andi Wijaya";84294019655
"ORD102379";"2025-04-27";"Nasi Box Vegan";3;90000;30000;"WhatsApp";"Kiki Kusuma";89706296201
"ORD102066";"2025-08-27";"Nasi box vegan";1;30000;30000;"Instagram";"Laras Permana";80515220472
"ORD101685";"2025-08-22";"Soup sayur";2;50000;25000;"Instagram";"Joko Budiyanto";82366299468
"ORD102329";"2025-06-07";"Snack Box";1;25000;25000;"Instagram";"Hadi Budiyanto";80003075622
"ORD101278";"2025-06-06";"snack box";1;20000;20000;"Instagram";"Uli Kusuma";85866934654
"ORD101083";"2025-05-01";"Nasi box vegan";1;35000;35000;"Instagram";"Nina Pratama";89401399049
"ORD102327";"2025-06-12";"Salad Ayam";1;35000;35000;"WhatsApp";"Laras Santoso";85830033542
"ORD101611";"2025-04-25";"Nasi Box Ayam";1;30000;30000;"Instagram";"Maya Permana";84351751830
"ORD101520";"2025-07-03";"Snack box";1;15000;15000;"WhatsApp";"Budi Putri";81355690927
"ORD100327";"2025-07-15";"Snack box";3;45000;15000;"Instagram";"Citra Wicaksono";80462265676
"ORD101433";"2025-06-12";"Soup Sayur";1;20000;20000;"WhatsApp";"Kiki Wijaya";86091779827
"ORD100099";"2025-04-14";"Nasi Box Ayam";5;125000;25000;"WhatsApp";"Laras Wijaya";82694486959
"ORD100328";"2025-08-28";"Soup Sayur";1;25000;25000;"WhatsApp";"Andi Kusuma";88215064890
"ORD100595";"2025-09-23";"Salad Ayam";2;70000;35000;"Instagram";"Eka Saputra";85511047541
"ORD100590";"2025-09-21";"snack box";1;20000;20000;"WhatsApp";"Ika Pratama";83038567700
"ORD100999";"2025-06-08";"Nasi Box Ayam";2;50000;25000;"WhatsApp";"Fajar Wicaksono";88681447394
"ORD100824";"2025-07-04";"Nasi Box Ayam";2;50000;25000;"Instagram";"Budi Kusuma";87289623091
"ORD101417";"2025-04-19";"Nasi box vegan";1;25000;25000;"Instagram";"Putu Wicaksono";88507925241
"ORD102144";"2025-08-29";"Nasi box vegan";1;25000;25000;"Instagram";"Tono Permana";81438663227
"ORD101163";"2025-07-16";"Nasi Box Vegan";1;25000;25000;"Instagram";"Uli Santoso";88075957947
"ORD100808";"2025-04-22";"Soup sayur";2;50000;25000;"Instagram";"Eka Santoso";85395024026
"ORD100727";"2025-05-20";"snack box";1;25000;25000;"Instagram";"Kiki Saputra";81648408588
"ORD101284";"2025-07-29";"Salad Ayam";1;30000;30000;"Instagram";"Maya Saputra";85061809190
"ORD101504";"2025-04-04";"snack box";1;15000;15000;"WhatsApp";"Rina Wijaya";86453521818
"ORD101930";"2025-09-16";"Snack Box";1;15000;15000;"Instagram";"Laras Putri";88098851656
"ORD101541";"2025-04-30";"snack box";1;20000;20000;"Instagram";"Budi Budiyanto";82148628902
"ORD102165";"2025-05-23";"Nasi Box Ayam";2;60000;30000;"WhatsApp";"Tono Santoso";82294131869
"ORD101077";"2025-08-27";"Nasi box vegan";1;30000;30000;"WhatsApp";"Gita Wicaksono";86724238849
"ORD102483";"2025-04-12";"Soup sayur";2;40000;20000;"Instagram";"Tono Wicaksono";88819148580
"ORD100182";"2025-04-05";"Nasi Box Ayam";2;50000;25000;"Instagram";"Sari Putri";85135346554
"ORD100374";"2025-05-08";"Salad Ayam";1;30000;30000;"Instagram";"Laras Putri";82885158799
"ORD100855";"2025-07-08";"Soup Sayur";1;25000;25000;"Instagram";"Nina Kusuma";81251778528
"ORD102334";"2025-04-11";"Salad Ayam";4;160000;40000;"WhatsApp";"Ika Budiyanto";83503056413
"ORD101489";"2025-08-02";"Soup sayur";1;25000;25000;"WhatsApp";"Tono Kusuma";87278755886
"ORD100578";"2025-09-02";"Nasi box vegan";2;50000;25000;"WhatsApp";"Rina Wijaya";86453521818
"ORD101592";"2025-07-26";"Salad Ayam";3;45000;15000;"Instagram";"Hadi Saputra";89003432445
"ORD101051";"2025-07-26";"snack box";1;15000;15000;"Instagram";"Dewi Wijaya";85447962757
"ORD100789";"2025-04-29";"Nasi Box Ayam";1;20000;20000;"WhatsApp";"Ika Permana";88889937567
"ORD101641";"2025-04-29";"Snack Box";1;15000;15000;"Instagram";"Ochi Harto";86886239240
"ORD100941";"2025-09-14";"Nasi Box Ayam";1;35000;35000;"Instagram";"Nina Pratama";88760366909
"ORD100172";"2025-05-01";"Nasi box vegan";1;25000;25000;"Instagram";"Laras Kusuma";83327279568
"ORD101625";"2025-07-14";"Salad Ayam";1;30000;30000;"Instagram";"Ika Permana";89735989334
"ORD100330";"2025-05-20";"Nasi Box Vegan";5;125000;25000;"Instagram";"Rina Saputra";87749649909
"ORD100951";"2025-04-10";"Nasi Box Ayam";1;25000;25000;"Instagram";"Ika Pratama";82577754781
"ORD100487";"2025-04-06";"Nasi Box Ayam";1;25000;25000;"Instagram";"Sari Budiyanto";84506159399
"ORD100796";"2025-07-26";"Salad Ayam";2;60000;30000;"WhatsApp";"Fajar Santoso";84556110022
"ORD102081";"2025-06-25";"snack box";4;80000;20000;"Instagram";"Laras Wijaya";82694486959
"ORD101369";"2025-06-26";"snack box";1;20000;20000;"WhatsApp";"Ochi Harto";87407482175
"ORD102309";"2025-09-06";"Snack Box";5;75000;15000;"Instagram";"Fajar Wijaya";87525007432
"ORD100593";"2025-09-13";"Salad Ayam";1;40000;40000;"Instagram";"Tono Saputra";85328710122
"ORD100469";"2025-08-16";"Nasi Box Ayam";1;30000;30000;"Instagram";"Fajar Pratama";82866929662
"ORD102386";"2025-04-02";"snack box";2;40000;20000;"WhatsApp";"Maya Pratama";89916247314
"ORD101524";"2025-06-24";"Nasi Box Ayam";1;30000;30000;"WhatsApp";"Budi Putri";82901476797
"ORD102414";"2025-04-19";"Salad Ayam";1;15000;15000;"WhatsApp";"Kiki Harto";85168087603
"ORD101399";"2025-08-23";"Soup sayur";1;25000;25000;"Instagram";"Eka Harto";82786801128
"ORD100321";"2025-07-31";"Soup Sayur";1;20000;20000;"WhatsApp";"Joko Wijaya";81739348356
"ORD102068";"2025-09-21";"Salad Ayam";1;15000;15000;"Instagram";"Joko Santoso";86409097439
"ORD101893";"2025-06-06";"snack box";1;20000;20000;"Instagram";"Budi Kusuma";87289623091
"ORD101420";"2025-08-09";"Nasi Box Ayam";1;25000;25000;"Instagram";"Andi Wicaksono";84466609935
"ORD102088";"2025-09-23";"Nasi box vegan";2;70000;35000;"WhatsApp";"Gita Pratama";85609320489
"ORD100907";"2025-04-01";"Salad Ayam";2;80000;40000;"Instagram";"Ika Permana";85190669849
"ORD101609";"2025-06-09";"Nasi Box Ayam";3;75000;25000;"Instagram";"Gita Pratama";85609320489
"ORD100782";"2025-08-25";"Snack box";1;15000;15000;"WhatsApp";"Budi Kusuma";89770088600
"ORD100164";"2025-06-14";"Soup Sayur";3;75000;25000;"Instagram";"Ochi Harto";86886239240
"ORD101484";"2025-08-12";"Nasi box vegan";4;140000;35000;"Instagram";"Kiki Harto";85168087603
"ORD100250";"2025-06-17";"Nasi box vegan";1;25000;25000;"Instagram";"Citra Wicaksono";89796886805
"ORD101439";"2025-04-19";"Nasi box vegan";1;25000;25000;"WhatsApp";"Uli Putri";89622292706
"ORD101084";"2025-07-18";"Salad Ayam";1;35000;35000;"WhatsApp";"Sari Putri";88274225790
"ORD100201";"2025-08-25";"Nasi Box Ayam";1;25000;25000;"Instagram";"Kiki Wijaya";89254629148
"ORD100777";"2025-07-05";"Nasi Box Ayam";1;25000;25000;"Instagram";"Andi Budiyanto";85899441715
"ORD102256";"2025-06-24";"Nasi Box Ayam";1;35000;35000;"Instagram";"Andi Pratama";81238282586
"ORD100779";"2025-07-17";"Salad Ayam";1;15000;15000;"WhatsApp";"Budi Santoso";82578729825
"ORD100399";"2025-06-10";"Soup Sayur";3;75000;25000;"WhatsApp";"Tono Santoso";82294131869
"ORD100801";"2025-04-18";"Nasi box vegan";1;25000;25000;"WhatsApp";"Eka Wicaksono";88895798687
"ORD101961";"2025-09-16";"Soup Sayur";1;20000;20000;"Instagram";"Fajar Budiyanto";86990413797
"ORD100813";"2025-07-23";"Nasi box vegan";2;70000;35000;"Instagram";"Gita Kusuma";86907844736
"ORD102173";"2025-05-27";"Salad Ayam";1;30000;30000;"Instagram";"Dewi Kusuma";81485646799
"ORD100028";"2025-07-22";"Nasi box vegan";3;75000;25000;"Instagram";"Laras Santoso";87146112545
"ORD100641";"2025-04-24";"Nasi Box Ayam";1;35000;35000;"Instagram";"Citra Wicaksono";80462265676
"ORD100752";"2025-09-05";"Soup Sayur";1;25000;25000;"Instagram";"Kiki Saputra";85880434165
"ORD101638";"2025-09-30";"snack box";3;75000;25000;"Instagram";"Gita Kusuma";88214658404
"ORD100926";"2025-04-27";"Nasi Box Vegan";1;25000;25000;"Instagram";"Andi Permana";83173936385
"ORD101691";"2025-06-16";"snack box";2;50000;25000;"WhatsApp";"Kiki Pratama";81256746807
"ORD102044";"2025-07-04";"Soup sayur";1;25000;25000;"Instagram";"Eka Wijaya";83568044206
"ORD101555";"2025-07-31";"Nasi Box Ayam";3;45000;15000;"Instagram";"Sari Santoso";86578759856
"ORD100451";"2025-07-08";"Soup Sayur";1;20000;20000;"WhatsApp";"Citra Permana";87506068536
"ORD101876";"2025-04-24";"Nasi Box Vegan";2;50000;25000;"Instagram";"Maya Budiyanto";89421044789
"ORD102464";"2025-06-22";"Nasi Box Ayam";1;25000;25000;"Instagram";"Laras Santoso";87146112545
"ORD100126";"2025-09-04";"Soup Sayur";1;20000;20000;"Instagram";"Tono Wicaksono";88819148580
"ORD102071";"2025-05-22";"Snack Box";1;20000;20000;"Instagram";"Eka Santoso";85395024026
"ORD101371";"2025-07-19";"Snack Box";1;20000;20000;"WhatsApp";"Budi Putri";81355690927
"ORD100932";"2025-09-19";"Nasi Box Vegan";1;25000;25000;"WhatsApp";"Budi Santoso";84711382675
"ORD101688";"2025-04-25";"snack box";1;15000;15000;"Instagram";"Citra Putri";84998569847
"ORD101023";"2025-04-20";"Soup sayur";3;75000;25000;"Instagram";"Laras Budiyanto";81814124782
"ORD100705";"2025-08-12";"Nasi box vegan";2;50000;25000;"Instagram";"Joko Santoso";84157473384
"ORD101140";"2025-09-26";"Salad Ayam";1;20000;20000;"Instagram";"Tono Permana";87452991241
"ORD101128";"2025-07-29";"Nasi Box Ayam";4;100000;25000;"WhatsApp";"Fajar Kusuma";86590277167
"ORD101281";"2025-04-22";"Salad Ayam";4;140000;35000;"WhatsApp";"Uli Wicaksono";87034824771
"ORD100379";"2025-07-23";"Salad Ayam";1;35000;35000;"Instagram";"Gita Putri";89121277561
"ORD100535";"2025-07-29";"Nasi Box Ayam";1;20000;20000;"Instagram";"Joko Kusuma";83296685161
"ORD100351";"2025-05-15";"Nasi Box Vegan";1;30000;30000;"WhatsApp";"Putu Wicaksono";82522872808
"ORD100293";"2025-04-28";"Nasi Box Vegan";1;30000;30000;"WhatsApp";"Budi Putri";89922809202
"ORD101653";"2025-06-06";"Salad Ayam";1;35000;35000;"Instagram";"Putu Wicaksono";89979955271
"ORD102011";"2025-08-25";"snack box";2;30000;15000;"WhatsApp";"Nina Budiyanto";82223943129
"ORD101416";"2025-06-26";"Soup Sayur";2;50000;25000;"Instagram";"Sari Budiyanto";83982258713
"ORD101168";"2025-07-09";"Nasi box vegan";1;25000;25000;"Instagram";"Putu Santoso";82895171870
"ORD100884";"2025-09-26";"Salad Ayam";1;15000;15000;"Instagram";"Budi Permana";80548687403
"ORD101115";"2025-08-19";"Snack box";2;30000;15000;"Instagram";"Kiki Kusuma";89706296201
"ORD101939";"2025-09-04";"snack box";2;30000;15000;"Instagram";"Fajar Wijaya";89034043842
"ORD101022";"2025-09-15";"Snack box";3;45000;15000;"Instagram";"Hadi Permana";89596292330
"ORD100023";"2025-09-04";"Snack Box";1;15000;15000;"Instagram";"Citra Permana";87506068536
"ORD101860";"2025-08-13";"Salad Ayam";1;35000;35000;"Instagram";"Andi Wicaksono";82368876767
